_index,_id,_version,_score,_source.agent.name,_source.agent.id,_source.data.srcip,_source.data.dstuser,_source.data.srcport,_source.rule.mail,_source.rule.level,_source.rule.hipaa,_source.rule.pci_dss,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.full_log,_source.id,_source.timestamp,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.manager.name,_source.decoder.parent,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.GeoLocation.country_name,_source.GeoLocation.location.lon,_source.GeoLocation.location.lat,_source.data.protocol,_source.data.id,_source.data.url,_source.GeoLocation.region_name,_source.data.uid,_source.data.euid,_source.data.tty,_source.GeoLocation.city_name,_source.data.srcuser,_source.data.action,_source.agent.ip,_source.data.extra_data,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.previous_result,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_4.0,_source.data.sca.check.compliance.pci_dss_3.2.1,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7
wazuh-alerts-4.x-2024.07.21,ukFs1pABvQ4GvBtkiEhP,1,1,localhost,000,61.177.172.131,root,49557,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",37,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 17:52:29 localhost sshd[65572]: Failed password for root from 61.177.172.131 port 49557 ssh2,1721584350.3532952,"Jul 21, 2024 @ 17:52:30.105",localhost,sshd,Jul 21 17:52:29,localhost,sshd,sshd,log,"Jul 21, 2024 @ 17:52:30.105",/var/log/auth.log,China,121.1141,31.1539, , , ,Shanghai, , , ,Qingpu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,qUFp1pABvQ4GvBtkuUh-,1,1,localhost,000,152.89.198.106, ,18030,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",62,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 17:49:29 localhost sshd[65550]: Disconnected from invalid user pi 152.89.198.106 port 18030 [preauth],1721584169.3514274,"Jul 21, 2024 @ 17:49:29.924",localhost,sshd,Jul 21 17:49:29,localhost,sshd,sshd,log,"Jul 21, 2024 @ 17:49:29.924",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , , , , , ,pi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,00Fx1pABvQ4GvBtksEim,1,1,localhost,000,104.248.149.139,root,46496,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",41,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 17:58:06 localhost sshd[65624]: Failed password for root from 104.248.149.139 port 46496 ssh2,1721584688.3555444,"Jul 21, 2024 @ 17:58:08.378",localhost,sshd,Jul 21 17:58:06,localhost,sshd,sshd,log,"Jul 21, 2024 @ 17:58:08.378",/var/log/auth.log,Singapore,103.6839,1.314, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,zkFx1pABvQ4GvBtkJ0js,1,1,localhost,000,149.56.142.153, , ,false,5, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",6, , , ,31101, ,"149.56.142.153 - - [21/Jul/2024:17:57:34 +0000] ""GET /pma/scripts/setup.php HTTP/1.1"" 404 134 ""-"" ""python-requests/2.28.2""",1721584656.3553036,"Jul 21, 2024 @ 17:57:36.349", , , ,localhost, ,web-accesslog,log,"Jul 21, 2024 @ 17:57:36.349",/var/log/nginx/access.log,United States,-77.2481,38.6583,GET,404,/pma/scripts/setup.php,Virginia, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,z0Fx1pABvQ4GvBtkJ0js,1,1,localhost,000,149.56.142.153, , ,false,6, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PHPMyAdmin scans (looking for setup.php).,"[""web"",""appsec"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",1,"[""File and Directory Discovery""]","[""T1083""]","[""Discovery""]",31515, ,"149.56.142.153 - - [21/Jul/2024:17:57:34 +0000] ""GET /phpMyAdmin/scripts/setup.php HTTP/1.1"" 404 134 ""-"" ""python-requests/2.28.2""",1721584656.3553493,"Jul 21, 2024 @ 17:57:36.349", , , ,localhost, ,web-accesslog,log,"Jul 21, 2024 @ 17:57:36.349",/var/log/nginx/access.log,United States,-77.2481,38.6583,GET,404,/phpMyAdmin/scripts/setup.php,Virginia, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,5EF31pABvQ4GvBtkpEgk,1,1,localhost,000,61.177.172.131,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",5,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:04:40 localhost sshd[65739]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=61.177.172.131  user=root,1721585080.3573933,"Jul 21, 2024 @ 18:04:40.723",localhost,sshd,Jul 21 18:04:40,localhost, ,pam,log,"Jul 21, 2024 @ 18:04:40.723",/var/log/auth.log,China,121.1141,31.1539, , , ,Shanghai,0,0,ssh,Qingpu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,5UF31pABvQ4GvBtkpEgk,1,1,localhost,000,85.209.11.254, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",6,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:04:39 localhost sshd[65737]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=85.209.11.254 ,1721585080.3574469,"Jul 21, 2024 @ 18:04:40.723",localhost,sshd,Jul 21 18:04:39,localhost, ,pam,log,"Jul 21, 2024 @ 18:04:40.723",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,'-kF61pABvQ4GvBtkMEiF,1,1,localhost,000,61.177.172.131,root,24350,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",8,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 18:07:27 localhost sshd[65755]: Failed password for root from 61.177.172.131 port 24350 ssh2,1721585248.3584157,"Jul 21, 2024 @ 18:07:28.883",localhost,sshd,Jul 21 18:07:27,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:07:28.883",/var/log/auth.log,China,121.1141,31.1539, , , ,Shanghai, , , ,Qingpu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,8UF51pABvQ4GvBtkTUjy,1,1,localhost,000,185.242.235.202,root,45030,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",5,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 18:06:30 localhost sshd[65751]: Failed password for root from 185.242.235.202 port 45030 ssh2,1721585190.3579528,"Jul 21, 2024 @ 18:06:30.834",localhost,sshd,Jul 21 18:06:30,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:06:30.834",/var/log/auth.log,Czechia,14.4112,50.0848, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,9EF51pABvQ4GvBtkWUip,1,1,localhost,000,43.153.107.247, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",10,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:06:30 localhost sshd[65753]: Failed password for invalid user sunsetsoft from 43.153.107.247 port 37668 ssh2,1721585192.3581079,"Jul 21, 2024 @ 18:06:32.836",localhost,sshd,Jul 21 18:06:30,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:06:32.836",/var/log/auth.log,Japan,139.69,35.69, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,_kF61pABvQ4GvBtkW0h9,1,1,localhost,000,165.227.64.153,root,33698,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",9,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 18:07:35 localhost sshd[65796]: Failed password for root from 165.227.64.153 port 33698 ssh2,1721585256.3586252,"Jul 21, 2024 @ 18:07:36.888",localhost,sshd,Jul 21 18:07:35,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:07:36.888",/var/log/auth.log,United States,-74.1403,40.8364, , , ,New Jersey, , , ,Clifton, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,4EF31pABvQ4GvBtkQkh5,1,1,localhost,000,104.248.127.215, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",4,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:04:07 localhost sshd[65725]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=104.248.127.215 ,1721585048.3571820,"Jul 21, 2024 @ 18:04:08.685",localhost,sshd,Jul 21 18:04:07,localhost, ,pam,log,"Jul 21, 2024 @ 18:04:08.685",/var/log/auth.log,United States,-74.0247,40.793, , , ,New Jersey,0,0,ssh,North Bergen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,3EF11pABvQ4GvBtkDEgW,1,1,localhost,000,170.64.210.239,root,59316,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",1,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 18:01:47 localhost sshd[65648]: Failed password for root from 170.64.210.239 port 59316 ssh2,1721584908.3559068,"Jul 21, 2024 @ 18:01:48.548",localhost,sshd,Jul 21 18:01:47,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:01:48.548",/var/log/auth.log,United States,-97.822,37.751, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,60F41pABvQ4GvBtkFUht,1,1,localhost,000,211.45.163.33, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",7,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:05:01 localhost sshd[65741]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=211.45.163.33 ,1721585102.3576523,"Jul 21, 2024 @ 18:05:02.747",localhost,sshd,Jul 21 18:05:01,localhost, ,pam,log,"Jul 21, 2024 @ 18:05:02.747",/var/log/auth.log,South Korea,126.9741,37.5112, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,30F21pABvQ4GvBtkkkiv,1,1,localhost,000,103.82.92.220,root,57646,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication failed.,"[""syslog"",""sshd"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",2,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5760,"[""7.1""]",Jul 21 18:03:29 localhost sshd[65686]: Failed password for root from 103.82.92.220 port 57646 ssh2,1721585010.3571341,"Jul 21, 2024 @ 18:03:30.646",localhost,sshd,Jul 21 18:03:29,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:03:30.646",/var/log/auth.log, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,1EFy1pABvQ4GvBtkOUhf,1,1,localhost,000,54.36.115.221, , ,false,5, ,"[""6.5"",""11.4""]","[""CC6.6"",""CC7.1"",""CC8.1"",""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Web server 400 error code.,"[""web"",""accesslog"",""attack""]","[""SA.11"",""SI.4""]","[""IV_35.7.d""]",8, , , ,31101, ,"54.36.115.221 - - [21/Jul/2024:17:58:38 +0000] ""POST / HTTP/1.1"" 404 197 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36""",1721584720.3555927,"Jul 21, 2024 @ 17:58:40.437", , , ,localhost, ,web-accesslog,log,"Jul 21, 2024 @ 17:58:40.437",/var/log/nginx/access.log,Germany,9.491,51.2993,POST,404,/, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,E0GA1pABvQ4GvBtkiUme,1,1,localhost,000,49.235.121.25, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",19,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:14:24 localhost sshd[65899]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=49.235.121.25 ,1721585665.3606994,"Jul 21, 2024 @ 18:14:25.235",localhost,sshd,Jul 21 18:14:24,localhost, ,pam,log,"Jul 21, 2024 @ 18:14:25.235",/var/log/auth.log,China,116.3889,39.9288, , , ,Beijing,0,0,ssh,Beijing, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,FUGA1pABvQ4GvBtklUlO,1,1,localhost,000,49.235.121.25, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",21,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:14:26 localhost sshd[65899]: Failed password for invalid user sunsetsoft from 49.235.121.25 port 43564 ssh2,1721585667.3608035,"Jul 21, 2024 @ 18:14:27.236",localhost,sshd,Jul 21 18:14:26,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:14:27.236",/var/log/auth.log,China,116.3889,39.9288, , , ,Beijing, , , ,Beijing,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,EUF_1pABvQ4GvBtkPUmK,1,1,localhost,000,134.209.29.80, ,51372,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",18,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:12:54 localhost sshd[65890]: Invalid user odoo from 134.209.29.80 port 51372,1721585575.3605941,"Jul 21, 2024 @ 18:12:55.156",localhost,sshd,Jul 21 18:12:54,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:12:55.156",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,odoo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,EkF_1pABvQ4GvBtkPUmK,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",19,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:12:56 localhost sshd[65890]: Failed password for invalid user odoo from 134.209.29.80 port 51372 ssh2,1721585577.3606463,"Jul 21, 2024 @ 18:12:57.156",localhost,sshd,Jul 21 18:12:56,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:12:57.156",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England, , , ,London,odoo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,DUF-1pABvQ4GvBtktEnR,1,1,localhost,000,152.89.198.106, ,54924,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",15,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:12:17 localhost sshd[65887]: Invalid user admin from 152.89.198.106 port 54924,1721585537.3603821,"Jul 21, 2024 @ 18:12:17.116",localhost,sshd,Jul 21 18:12:17,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:12:17.116",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , , , , , ,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,D0F-1pABvQ4GvBtktEnR,1,1,localhost,000,152.89.198.106, ,54924,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",17,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:12:19 localhost sshd[65887]: Disconnected from invalid user admin 152.89.198.106 port 54924 [preauth],1721585541.3604880,"Jul 21, 2024 @ 18:12:21.121",localhost,sshd,Jul 21 18:12:19,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:12:21.121",/var/log/auth.log,United Kingdom,-0.1224,51.4964, , , , , , , , ,admin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,BkF91pABvQ4GvBtktknw,1,1,localhost,000,162.243.187.165,root, ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",15,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:11:17 localhost sshd[65847]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=162.243.187.165  user=root,1721585479.3600371,"Jul 21, 2024 @ 18:11:19.068",localhost,sshd,Jul 21 18:11:17,localhost, ,pam,log,"Jul 21, 2024 @ 18:11:19.068",/var/log/auth.log,United States,-74.1403,40.8364, , , ,New Jersey,0,0,ssh,Clifton, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,IUGE1pABvQ4GvBtkYkkH,1,1,localhost,000,134.209.29.80, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",22,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:18:30 localhost sshd[65997]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=134.209.29.80 ,1721585911.3623878,"Jul 21, 2024 @ 18:18:31.476",localhost,sshd,Jul 21 18:18:30,localhost, ,pam,log,"Jul 21, 2024 @ 18:18:31.476",/var/log/auth.log,United Kingdom,-0.6658,51.5353, , , ,England,0,0,ssh,London, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,H0GD1pABvQ4GvBtkZEkV,1,1,localhost,000,2001:41d0:8:3b79::, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5"",""10.6.1""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",sshd: Attempt to login using a non-existent user,"[""syslog"",""sshd"",""authentication_failed"",""invalid_login""]","[""AU.14"",""AC.7"",""AU.6""]","[""IV_35.7.d"",""IV_32.2""]",23,"[""Password Guessing"",""SSH""]","[""T1110.001"",""T1021.004""]","[""Credential Access"",""Lateral Movement""]",5710,"[""7.1""]",Jul 21 18:17:30 localhost sshd[65922]: Failed password for invalid user sunsetsoft from 2001:41d0:8:3b79:: port 41748 ssh2,1721585851.3622809,"Jul 21, 2024 @ 18:17:31.416",localhost,sshd,Jul 21 18:17:30,localhost,sshd,sshd,log,"Jul 21, 2024 @ 18:17:31.416",/var/log/auth.log,France,2,46, , , , , , , , ,sunsetsoft, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2024.07.21,CkF-1pABvQ4GvBtkIElf,1,1,localhost,000,194.169.175.36, , ,false,5,"[""164.312.b""]","[""10.2.4"",""10.2.5""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",PAM: User login failed.,"[""pam"",""syslog"",""authentication_failed""]","[""AU.14"",""AC.7""]","[""IV_35.7.d"",""IV_32.2""]",16,"[""Password Guessing""]","[""T1110.001""]","[""Credential Access""]",5503,"[""7.8""]",Jul 21 18:11:46 localhost sshd[65885]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=194.169.175.36 ,1721585507.3602257,"Jul 21, 2024 @ 18:11:47.096",localhost,sshd,Jul 21 18:11:46,localhost, ,pam,log,"Jul 21, 2024 @ 18:11:47.096",/var/log/auth.log,Germany,9.491,51.2993, , , , ,0,0,ssh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
